epoch,acc,iou,loss,lr,precision,recall,val_acc,val_iou,val_loss,val_precision,val_recall
16,0.9966755509376526,0.10649348795413971,0.07905487716197968,1e-04,0.9076355695724487,0.8646414279937744,0.9967478513717651,0.09506502002477646,0.07983607798814774,0.9402593970298767,0.8071734309196472
17,0.9970464110374451,0.11395492404699326,0.07417996227741241,1e-04,0.9265666604042053,0.8795126676559448,0.9968538284301758,0.10391466319561005,0.07419688254594803,0.9373713135719299,0.8284796476364136
18,0.9973633289337158,0.12207570672035217,0.0696466714143753,1e-04,0.9425474405288696,0.8924316167831421,0.9968042969703674,0.11088107526302338,0.06959584355354309,0.9308078289031982,0.8339400291442871
19,0.9974868297576904,0.1293826401233673,0.06573539227247238,1e-04,0.9483197927474976,0.8972622752189636,0.9968757033348083,0.11694375425577164,0.06567211449146271,0.9379076957702637,0.8312633633613586
20,0.9974600672721863,0.13573302328586578,0.062315572053194046,1e-04,0.9480326175689697,0.8950868248939514,0.9970081448554993,0.1239357590675354,0.062160272151231766,0.9415576457977295,0.8400428295135498
21,0.9974496960639954,0.14226891100406647,0.05911833047866821,1e-04,0.9470598101615906,0.895499587059021,0.9970760941505432,0.12930937111377716,0.058694835752248764,0.9549029469490051,0.8320128321647644
22,0.9974533915519714,0.1487470418214798,0.05608701333403587,1e-04,0.9489660263061523,0.8928555250167847,0.9969505667686462,0.13706074655056,0.05547776445746422,0.9436259865760803,0.8297644257545471
23,0.9974493384361267,0.1556151658296585,0.053246691823005676,1e-04,0.9472389817237854,0.8937034010887146,0.9968491792678833,0.13761897385120392,0.053280845284461975,0.9611650705337524,0.7949678897857666
24,0.9975038170814514,0.16341973841190338,0.05048635974526405,1e-04,0.9494844675064087,0.8978981375694275,0.996894121170044,0.14242742955684662,0.050709642469882965,0.9738079309463501,0.7762312889099121
25,0.9974608421325684,0.1698443591594696,0.048105623573064804,1e-04,0.9482532143592834,0.8935918807983398,0.9968054294586182,0.14625857770442963,0.04843471199274063,0.9787057638168335,0.7578158378601074
26,0.9975579380989075,0.17858515679836273,0.045553259551525116,1e-04,0.9523106813430786,0.8998059034347534,0.9964208006858826,0.144617959856987,0.04725872725248337,0.9842823147773743,0.7107066512107849
27,0.9974516034126282,0.1850736439228058,0.04356018081307411,1e-04,0.9477782249450684,0.8949417471885681,0.9966119527816772,0.15562094748020172,0.045123860239982605,0.9705063700675964,0.7468950748443604
28,0.9973325133323669,0.19071882963180542,0.041760120540857315,1e-04,0.9430758953094482,0.8862510323524475,0.9969205856323242,0.1761947125196457,0.041739121079444885,0.9421736001968384,0.8390792012214661
29,0.9973378777503967,0.19792440533638,0.03982953354716301,1e-04,0.9435873031616211,0.8856263160705566,0.9970783591270447,0.19032160937786102,0.0396873913705349,0.9274501204490662,0.8855460286140442
30,0.9973155856132507,0.20584546029567719,0.038032881915569305,1e-04,0.9413484930992126,0.8870431780815125,0.9971762895584106,0.19391515851020813,0.0377148874104023,0.9519472718238831,0.8505353331565857
31,0.997486412525177,0.21683786809444427,0.03595951944589615,1e-04,0.9473485946655273,0.8982774615287781,0.9970841407775879,0.19774340093135834,0.03638284653425217,0.9589126110076904,0.8270878195762634
32,0.9976860284805298,0.22728227078914642,0.03399209305644035,1e-04,0.958918035030365,0.904904305934906,0.9971912503242493,0.21058407425880432,0.03419077768921852,0.9551320672035217,0.8478586673736572
33,0.9977065324783325,0.23570749163627625,0.032423555850982666,1e-04,0.9615489840507507,0.9025168418884277,0.9972038865089417,0.21685495972633362,0.032758861780166626,0.9622757434844971,0.8384368419647217
34,0.9977402687072754,0.24498938024044037,0.030909888446331024,1e-04,0.9631385803222656,0.9042237401008606,0.9972672462463379,0.22664067149162292,0.03134189546108246,0.9569193720817566,0.8513918519020081
35,0.9977500438690186,0.2541060745716095,0.02953690104186535,1e-04,0.9631206393241882,0.9060980081558228,0.9972822070121765,0.234116330742836,0.029970895498991013,0.9570655226707458,0.8520342707633972
36,0.997780442237854,0.2632405161857605,0.02821957692503929,1e-04,0.9649287462234497,0.9057967662811279,0.9972718358039856,0.2424095720052719,0.02898610569536686,0.9540175199508667,0.861884355545044
37,0.9977519512176514,0.2719166874885559,0.02706376276910305,1e-04,0.9631723165512085,0.9047927260398865,0.997066855430603,0.2403266429901123,0.028057392686605453,0.972446084022522,0.8010706901550293
38,0.9977153539657593,0.2797101140022278,0.026022976264357567,1e-04,0.9617071151733398,0.9027511477470398,0.9970150589942932,0.25769615173339844,0.02697852812707424,0.9367565512657166,0.851606011390686
39,0.99772047996521,0.28748077154159546,0.024944277480244637,1e-04,0.9633731842041016,0.9014347195625305,0.9971947073936462,0.2725232243537903,0.025916045531630516,0.9243320226669312,0.9037473201751709
40,0.9977038502693176,0.2972368001937866,0.023946048691868782,1e-04,0.9605956077575684,0.9018363356590271,0.9971048831939697,0.28771844506263733,0.024844903498888016,0.9130434989929199,0.921841561794281
41,0.9977278709411621,0.3065250813961029,0.022944319993257523,1e-04,0.9620155096054077,0.902461051940918,0.9970921874046326,0.2860773503780365,0.024664508178830147,0.9186769723892212,0.9010706543922424
42,0.9976997375488281,0.31575411558151245,0.02209450490772724,1e-04,0.96042799949646,0.9032754898071289,0.9970852732658386,0.2983529567718506,0.02331627905368805,0.9169823527336121,0.9070664048194885
43,0.9977074265480042,0.32432687282562256,0.02123820222914219,1e-04,0.962033748626709,0.9009326696395874,0.9970138669013977,0.3089022636413574,0.022780338302254677,0.9116955399513245,0.9130620956420898
44,0.9976654648780823,0.3319416642189026,0.020540738478302956,1e-04,0.9596492052078247,0.8997166156768799,0.9972326755523682,0.30854320526123047,0.021904518827795982,0.940040647983551,0.8913276195526123
45,0.9977140426635742,0.3424217402935028,0.019681250676512718,1e-04,0.9599474668502808,0.9053617119789124,0.9971947073936462,0.3173411786556244,0.02069472335278988,0.9550144076347351,0.8523554801940918
46,0.9976054430007935,0.34867364168167114,0.019189687445759773,1e-04,0.9555481672286987,0.9007541537284851,0.9970864057540894,0.314735472202301,0.020399201661348343,0.9678073525428772,0.8175588846206665
47,0.9977074265480042,0.36071544885635376,0.01824111118912697,1e-04,0.9600704908370972,0.9055848121643066,0.9970576167106628,0.31964918971061707,0.01983676105737686,0.9765974283218384,0.7952890992164612
48,0.997842013835907,0.37323373556137085,0.017286250367760658,1e-04,0.9671096205711365,0.9093221426010132,0.9973340034484863,0.33778929710388184,0.018594570457935333,0.9704934358596802,0.8381156325340271
49,0.9979130029678345,0.38495880365371704,0.01649997942149639,1e-04,0.9718566536903381,0.9111183285713196,0.9974146485328674,0.3576708436012268,0.0173995029181242,0.9643414616584778,0.8599571585655212
