epoch,acc,iou,loss,lr,precision_2,recall_2,val_acc,val_iou,val_loss,val_precision_2,val_recall_2
30,0.9948216676712036,0.2794250249862671,0.03914942592382431,1e-04,0.9721040725708008,0.8582261800765991,0.9953450560569763,0.2112772911787033,0.04277076572179794,0.985299289226532,0.7810766100883484
31,0.9949964284896851,0.2860742509365082,0.03790038824081421,1e-04,0.9772454500198364,0.8622947931289673,0.9954874515533447,0.2215009480714798,0.04176972806453705,0.977806806564331,0.8312985301017761
32,0.9952396750450134,0.2958991825580597,0.036422885954380035,1e-04,0.9808204174041748,0.8777986168861389,0.9955362677574158,0.22756406664848328,0.04082217440009117,0.9784358143806458,0.8435072302818298
33,0.9953494668006897,0.3032228648662567,0.03536076843738556,1e-04,0.9829214811325073,0.8867542743682861,0.9954915642738342,0.2390933632850647,0.03946373611688614,0.968508780002594,0.8704217672348022
34,0.9954210519790649,0.3093039393424988,0.03442392125725746,1e-04,0.9862533807754517,0.8877894878387451,0.9955281615257263,0.24223296344280243,0.037959616631269455,0.9793214797973633,0.8410099744796753
35,0.9954622983932495,0.3133145570755005,0.03364439681172371,1e-04,0.9887413382530212,0.883745014667511,0.9957072138786316,0.2481916844844818,0.03646410256624222,0.9890944957733154,0.8304661512374878
36,0.9954829812049866,0.31907880306243896,0.03287426009774208,1e-04,0.988666832447052,0.8883672952651978,0.995715320110321,0.2527405023574829,0.03536932170391083,0.9902389645576477,0.816315233707428
37,0.9955119490623474,0.3240319788455963,0.03213578835129738,1e-04,0.9902416467666626,0.8868024349212646,0.9957031011581421,0.2594578266143799,0.034328754991292953,0.9876254200935364,0.8193673491477966
38,0.9955382943153381,0.3296712040901184,0.03142685815691948,1e-04,0.9899879693984985,0.8902932405471802,0.9957275390625,0.2684743404388428,0.03337575122714043,0.98503577709198,0.840177595615387
39,0.9955633282661438,0.33473777770996094,0.030745746567845345,1e-04,0.9912229180335999,0.8890413641929626,0.9957112669944763,0.27439969778060913,0.03268992155790329,0.9836170673370361,0.8496115207672119
40,0.9955734014511108,0.3391861915588379,0.03014625981450081,1e-04,0.9919092655181885,0.888391375541687,0.9957112669944763,0.27770715951919556,0.032060131430625916,0.9840909242630005,0.8410099744796753
41,0.9955668449401855,0.3438560962677002,0.029591890051960945,1e-04,0.9912910461425781,0.8905821442604065,0.995776355266571,0.28299614787101746,0.031161095947027206,0.9885283708572388,0.8368479609489441
42,0.9955189824104309,0.3479327857494354,0.029133621603250504,1e-04,0.9911247491836548,0.887187659740448,0.9956339597702026,0.2818852663040161,0.030632110312581062,0.9917440414428711,0.7999445199966431
43,0.9954601526260376,0.350610613822937,0.028719767928123474,1e-04,0.9897496700286865,0.8833357691764832,0.9954508543014526,0.28135961294174194,0.030483219772577286,0.9891948699951172,0.7874583601951599
44,0.9954487085342407,0.35540977120399475,0.028288958594202995,1e-04,0.9876179099082947,0.8871394991874695,0.9953328371047974,0.2874964475631714,0.02983388863503933,0.9851108193397522,0.7894006371498108
45,0.9954171180725098,0.35853034257888794,0.02788817323744297,1e-04,0.9873438477516174,0.8789542317390442,0.9953694939613342,0.2902022898197174,0.02939876727759838,0.9868192672729492,0.7894006371498108
46,0.9953117370605469,0.3616081178188324,0.027639802545309067,1e-04,0.9824551939964294,0.880302369594574,0.9956136345863342,0.2978751063346863,0.028437916189432144,0.9914675951004028,0.8060488104820251
47,0.9953279495239258,0.3660368025302887,0.027154065668582916,1e-04,0.9827194809913635,0.8857913017272949,0.9954793453216553,0.29752808809280396,0.0284471046179533,0.9913254976272583,0.7927302718162537
48,0.9954179525375366,0.37211522459983826,0.026426304131746292,1e-04,0.9864321351051331,0.8856468796730042,0.9956990480422974,0.3116750717163086,0.027187732979655266,0.9867374300956726,0.8257491588592529
49,0.9954338073730469,0.3747279942035675,0.02591412514448166,1e-04,0.9889021515846252,0.879531979560852,0.9956583380699158,0.32116612792015076,0.027365457266569138,0.9676834940910339,0.8890122175216675
