epoch,acc,iou,loss,lr,precision,recall,val_acc,val_iou,val_loss,val_precision,val_recall
0,0.5766296982765198,0.011504685506224632,0.7201305031776428,1e-04,0.015450358390808105,0.5714445114135742,0.45280253887176514,0.009953076019883156,0.6995786428451538,0.019322970882058144,0.9993575811386108
1,0.7830401062965393,0.012896014377474785,0.5958114862442017,1e-04,0.030242204666137695,0.5745124816894531,0.6813032031059265,0.010206049308180809,0.6918407082557678,0.032813262194395065,1.0
2,0.8597643971443176,0.012650282122194767,0.512908399105072,1e-04,0.030118228867650032,0.35857245326042175,0.7231088280677795,0.010454810224473476,0.6739548444747925,0.03760213032364845,0.999785840511322
3,0.9209665060043335,0.01268688216805458,0.45192912220954895,1e-04,0.02864576317369938,0.17847739160060883,0.7360575199127197,0.010651685297489166,0.6547638773918152,0.039361245930194855,0.9991434812545776
4,0.9574435353279114,0.012447724118828773,0.40334492921829224,1e-04,0.017546093091368675,0.049210138618946075,0.7911814451217651,0.010907135903835297,0.6220879554748535,0.04701891541481018,0.9482869505882263
5,0.9744696617126465,0.012517047114670277,0.366015762090683,1e-04,0.007348190993070602,0.009136954322457314,0.9045686721801758,0.01121564768254757,0.5815467238426208,0.05881140008568764,0.5191648602485657
6,0.9821493029594421,0.012709633447229862,0.3369270861148834,1e-04,0.0024748030118644238,0.0013833726989105344,0.9619244337081909,0.011519396677613258,0.5389460325241089,0.08244775980710983,0.24753747880458832
7,0.9853363633155823,0.01294112578034401,0.31569546461105347,1e-04,0.0008398656500503421,0.00023428087297361344,0.9781816601753235,0.011766286566853523,0.500323474407196,0.10506550967693329,0.13479657471179962
8,0.9864901304244995,0.013315228745341301,0.30122697353363037,1e-04,0.0003133617574349046,5.578115815296769e-05,0.9833891987800598,0.0119682177901268,0.46737024188041687,0.11423278599977493,0.07922912389039993
9,0.986993134021759,0.013933416455984116,0.2904428243637085,1e-04,0.0012453299714252353,0.00016734347445890307,0.9827489256858826,0.012218874879181385,0.4397948682308197,0.10569683462381363,0.07965739071369171
10,0.9869082570075989,0.014543889090418816,0.2838972806930542,1e-04,0.015372849069535732,0.0022424026392400265,0.9779421091079712,0.012644989416003227,0.41738003492355347,0.11502234637737274,0.15428265929222107
11,0.9876477122306824,0.016160091385245323,0.27403879165649414,1e-04,0.15247544646263123,0.01680128462612629,0.9612565040588379,0.013407735154032707,0.40546220541000366,0.08377618342638016,0.2582440972328186
12,0.9879594445228577,0.01731518842279911,0.2649804949760437,1e-04,0.3008041977882385,0.03713909536600113,0.96240234375,0.01350556779652834,0.39120081067085266,0.050198767334222794,0.13790149986743927
13,0.9885664582252502,0.018822839483618736,0.25688719749450684,1e-04,0.5140625238418579,0.08808960765600204,0.9699016213417053,0.011872530914843082,0.37551799416542053,0.003374178661033511,0.006102783605456352
14,0.9896690845489502,0.020425310358405113,0.24967606365680695,1e-04,0.6959093809127808,0.18372082710266113,0.9773375391960144,0.011065615341067314,0.3583000600337982,0.00048332527512684464,0.0005353318993002176
15,0.9910064339637756,0.02193637005984783,0.2433946132659912,1e-04,0.7887955904006958,0.3080347180366516,0.9829389452934265,0.010850422084331512,0.340302050113678,0.0,0.0
16,0.9919911026954651,0.023089995607733727,0.23819296061992645,1e-04,0.8201999068260193,0.405607134103775,0.9853803515434265,0.010882630944252014,0.32514023780822754,0.0,0.0
17,0.9927970767021179,0.02409239672124386,0.2337130606174469,1e-04,0.8390835523605347,0.48376768827438354,0.9871526956558228,0.010976707562804222,0.31085237860679626,0.0,0.0
18,0.9933657050132751,0.024960216134786606,0.22967462241649628,1e-04,0.8493744134902954,0.5400174260139465,0.9882823824882507,0.011101629585027695,0.29800331592559814,0.0,0.0
19,0.9938335418701172,0.025763550773262978,0.225823774933815,1e-04,0.860451340675354,0.5823664665222168,0.9888363480567932,0.011222933419048786,0.2859581410884857,0.0,0.0
20,0.99423748254776,0.02651185542345047,0.22239141166210175,1e-04,0.868131697177887,0.6200968623161316,0.9888870120048523,0.011391457170248032,0.2759549021720886,0.0,0.0
21,0.9945740103721619,0.027239631861448288,0.21928304433822632,1e-04,0.8716950416564941,0.6543353199958801,0.988895058631897,0.011638816446065903,0.267297625541687,0.0032786885276436806,0.000107066378404852
22,0.9947930574417114,0.027897309511899948,0.2163633406162262,1e-04,0.8729272484779358,0.6783211827278137,0.9890643358230591,0.01202455349266529,0.259127140045166,0.23999999463558197,0.007708779536187649
23,0.9949932098388672,0.028568435460329056,0.21354715526103973,1e-04,0.8744187355041504,0.700678288936615,0.9891714453697205,0.01259097270667553,0.2518359422683716,0.40762463212013245,0.014882227405905724
24,0.9951619505882263,0.02924400009214878,0.2108285278081894,1e-04,0.8744068741798401,0.7215739488601685,0.9892025589942932,0.01334887370467186,0.24515241384506226,0.459276020526886,0.02173447608947754
25,0.9953117966651917,0.02993972972035408,0.20820748805999756,1e-04,0.8740770220756531,0.740863025188446,0.9893822073936462,0.014124075882136822,0.23898307979106903,0.5880640745162964,0.04325481876730919
26,0.9954372048377991,0.030635422095656395,0.20569612085819244,1e-04,0.8733247518539429,0.7575193047523499,0.989678144454956,0.01511020865291357,0.233269602060318,0.6906906962394714,0.0738757997751236
27,0.9955335855484009,0.03133070841431618,0.20327772200107574,1e-04,0.8718852996826172,0.7721450924873352,0.9901906251907349,0.016239266842603683,0.2277940958738327,0.7826666831970215,0.12569592893123627
28,0.9956373572349548,0.03202667087316513,0.2009420245885849,1e-04,0.8724597692489624,0.7845285534858704,0.9907456636428833,0.01751820743083954,0.22253353893756866,0.8333333134651184,0.180406853556633
29,0.9956464171409607,0.03267441317439079,0.1987115442752838,1e-04,0.8695497512817383,0.7913896441459656,0.9914044141769409,0.01920595020055771,0.2175879180431366,0.8580858111381531,0.25053533911705017
30,0.9955984354019165,0.033247631043195724,0.1965821236371994,1e-04,0.8655774593353271,0.7925833463668823,0.9925675392150879,0.021982716396450996,0.21285970509052277,0.8628762364387512,0.38672375679016113
31,0.9954748153686523,0.03369855508208275,0.1945648491382599,1e-04,0.8595101833343506,0.7869606018066406,0.9934876561164856,0.02468724548816681,0.20956440269947052,0.824129581451416,0.54486083984375
32,0.995303213596344,0.03406110778450966,0.19267892837524414,1e-04,0.8490415215492249,0.7832009196281433,0.9926976561546326,0.022240374237298965,0.20672838389873505,0.8615664839744568,0.40513917803764343
33,0.9949915409088135,0.03478217497467995,0.1908157765865326,1e-04,0.8217623829841614,0.7974585890769958,0.9935406446456909,0.02476966567337513,0.20215150713920593,0.8693710565567017,0.500214159488678
34,0.9951972961425781,0.03484516963362694,0.18880954384803772,1e-04,0.8474045395851135,0.7756593227386475,0.9933943748474121,0.0295427069067955,0.19983184337615967,0.7262828946113586,0.7213062047958374
35,0.9953125715255737,0.03586108982563019,0.1867978721857071,1e-04,0.8398391604423523,0.8014525175094604,0.9943007230758667,0.027945183217525482,0.19488254189491272,0.8644874095916748,0.6031049489974976
36,0.9954491257667542,0.03662571683526039,0.1848004311323166,1e-04,0.8469429612159729,0.8105560541152954,0.9940196871757507,0.027521729469299316,0.19263316690921783,0.854941189289093,0.5761241912841797
37,0.9954326152801514,0.03697986900806427,0.18298771977424622,1e-04,0.8520827889442444,0.7989535331726074,0.994083046913147,0.027935216203331947,0.1895168274641037,0.8567145466804504,0.5812633633613586
38,0.9952715039253235,0.0373445525765419,0.18133898079395294,1e-04,0.8436684608459473,0.7938216924667358,0.9947705268859863,0.029100239276885986,0.18487311899662018,0.9185172915458679,0.5889721512794495
39,0.9951069355010986,0.03771629184484482,0.1797202080488205,1e-04,0.8342238068580627,0.7891137599945068,0.9945321679115295,0.0330120325088501,0.18297284841537476,0.7900189161300659,0.759314775466919
40,0.9955229163169861,0.038711827248334885,0.17773766815662384,1e-04,0.8523570895195007,0.8092619180679321,0.9949617385864258,0.034611307084560394,0.17957331240177155,0.8077132701873779,0.7937901616096497
41,0.9956719875335693,0.03975926712155342,0.1758207380771637,1e-04,0.8572311997413635,0.8193694353103638,0.9957563281059265,0.03502292186021805,0.17594103515148163,0.8726726770401001,0.7778372764587402
42,0.9960172176361084,0.04104647412896156,0.1737867295742035,1e-04,0.8703866600990295,0.840343177318573,0.9958288669586182,0.036070458590984344,0.17372947931289673,0.8713879585266113,0.7877944111824036
43,0.9961417317390442,0.041977934539318085,0.17199179530143738,1e-04,0.8763902187347412,0.8457093238830566,0.9951448440551758,0.03916797786951065,0.1723465770483017,0.7875677943229675,0.8708779215812683
44,0.9962036609649658,0.042918603867292404,0.17030219733715057,1e-04,0.8773868083953857,0.8514770865440369,0.9947486519813538,0.04061112552881241,0.17071367800235748,0.7574297785758972,0.892291247844696
45,0.9962326884269714,0.04369949549436569,0.1686406284570694,1e-04,0.880413293838501,0.8498371243476868,0.9950641989707947,0.04159523546695709,0.16840556263923645,0.7741460204124451,0.9002141356468201
46,0.9962127208709717,0.04464780166745186,0.1669735163450241,1e-04,0.8783288598060608,0.8506961464881897,0.9958714842796326,0.04098457843065262,0.1648685187101364,0.8413981199264526,0.8582441210746765
47,0.9961514472961426,0.04553131386637688,0.16539286077022552,1e-04,0.8750200867652893,0.8515328764915466,0.9959452152252197,0.04021945968270302,0.16233721375465393,0.874707818031311,0.8012847900390625
48,0.9960829019546509,0.04628406837582588,0.16388539969921112,1e-04,0.8721082210540771,0.8486992120742798,0.9958357810974121,0.04247439280152321,0.16035011410713196,0.8483012318611145,0.8394004106521606
49,0.9959655404090881,0.047160446643829346,0.16246961057186127,1e-04,0.862197756767273,0.8500490784645081,0.9958184957504272,0.04419061541557312,0.15804505348205566,0.8416816592216492,0.8509635925292969
