epoch,acc,iou,loss,lr,precision,recall,val_acc,val_iou,val_loss,val_precision,val_recall
29,0.9945657849311829,0.08879771083593369,0.12242579460144043,1e-04,0.9489923715591431,0.8075853586196899,0.9937820434570312,0.05438171327114105,0.13060791790485382,0.979066014289856,0.5659323334693909
30,0.9945051670074463,0.09004978835582733,0.12078491598367691,1e-04,0.9408784508705139,0.8101210594177246,0.9937973022460938,0.06374911963939667,0.12883497774600983,0.8897943496704102,0.7114489674568176
31,0.99468994140625,0.09090688079595566,0.11902026832103729,1e-04,0.9536308646202087,0.8063583970069885,0.9928169250488281,0.06781535595655441,0.1285601705312729,0.7998690009117126,0.7576791644096375
32,0.9946430921554565,0.09181751310825348,0.11734513193368912,1e-04,0.9535065293312073,0.7985058426856995,0.9940986633300781,0.06986189633607864,0.12361731380224228,0.8753030896186829,0.7840521335601807
33,0.9948408603668213,0.09368515014648438,0.1154257208108902,1e-04,0.9622219800949097,0.8104482293128967,0.9946670532226562,0.06739959865808487,0.11984109878540039,0.9474989771842957,0.7111386656761169
34,0.9949817657470703,0.0962754562497139,0.11359143257141113,1e-04,0.9616731405258179,0.831224799156189,0.9947280883789062,0.06870315968990326,0.11761973798274994,0.9519867300987244,0.7136208415031433
35,0.995061993598938,0.09740310162305832,0.1119772344827652,1e-04,0.9653499722480774,0.8302704691886902,0.9948577880859375,0.07069918513298035,0.11604458838701248,0.9502407908439636,0.7347192168235779
36,0.9950766563415527,0.09886715561151505,0.11043518781661987,1e-04,0.9632142782211304,0.8360235691070557,0.9948539733886719,0.07171614468097687,0.11410442739725113,0.9560081362724304,0.728203535079956
37,0.9951406121253967,0.1004393994808197,0.10886012017726898,1e-04,0.963375449180603,0.8419947624206543,0.9947776794433594,0.07303310930728912,0.11228759586811066,0.9512293338775635,0.7322370409965515
38,0.9951356053352356,0.10156799852848053,0.10744807124137878,1e-04,0.9628139138221741,0.8415039777755737,0.9949150085449219,0.07301845401525497,0.11008637398481369,0.9649122953414917,0.7167235612869263
39,0.995053231716156,0.10224263370037079,0.10613739490509033,1e-04,0.9610915780067444,0.8344693779945374,0.9950790405273438,0.07543697208166122,0.10861501842737198,0.9514486789703369,0.7539559602737427
40,0.99513179063797,0.10322386026382446,0.10469547659158707,1e-04,0.965349018573761,0.8363234996795654,0.9949989318847656,0.07633001357316971,0.10696040093898773,0.9461568593978882,0.7524045705795288
41,0.9951632022857666,0.10509730875492096,0.10324560105800629,1e-04,0.9660857915878296,0.8434943556785583,0.9947700500488281,0.07953964918851852,0.10623866319656372,0.9179431200027466,0.7809494137763977
42,0.9951171875,0.10599154978990555,0.10209950804710388,1e-04,0.9630208611488342,0.8400043845176697,0.9947662353515625,0.07966881990432739,0.10429932177066803,0.9258016347885132,0.7704002261161804
43,0.994976282119751,0.1066688522696495,0.10095864534378052,1e-04,0.9565474987030029,0.8361053466796875,0.9946784973144531,0.0818776935338974,0.10391350090503693,0.9082633256912231,0.8048402070999146
44,0.9950816631317139,0.1079268679022789,0.09952424466609955,1e-04,0.9578659534454346,0.8405224084854126,0.99505615234375,0.08073718845844269,0.10141725838184357,0.9443597793579102,0.7688488960266113
45,0.995175302028656,0.11000733822584152,0.09804155677556992,1e-04,0.9612851142883301,0.8476115465164185,0.9951553344726562,0.08215169608592987,0.09984266757965088,0.9537037014961243,0.7669872641563416
46,0.995245099067688,0.1119680255651474,0.0965856984257698,1e-04,0.9643263816833496,0.8542370796203613,0.9951553344726562,0.08095683157444,0.09813036024570465,0.9671266078948975,0.7393732666969299
47,0.9953680038452148,0.11321619898080826,0.09518161416053772,1e-04,0.970035970211029,0.85355544090271,0.9951858520507812,0.08521830290555954,0.09696455299854279,0.9517109990119934,0.7766056656837463
48,0.9953964352607727,0.11438877880573273,0.09395981580018997,1e-04,0.9721866250038147,0.8482113480567932,0.9951858520507812,0.08728862553834915,0.09534624963998795,0.9443413615226746,0.7896369695663452
49,0.9954127669334412,0.11597989499568939,0.09268826991319656,1e-04,0.9712920188903809,0.8533100485801697,0.9950599670410156,0.08868657052516937,0.09471793472766876,0.9364850521087646,0.8051505088806152
